# Residuals   
# Time        	Ux            	Uy            	p             
8.27389       	1.482160e-03	1.174706e-03	2.315298e-02
8.27417       	1.482361e-03	1.174865e-03	2.302904e-02
8.27444       	1.482536e-03	1.174992e-03	2.312849e-02
8.27472       	1.482687e-03	1.175104e-03	2.313017e-02
8.275         	1.482878e-03	1.175213e-03	2.330894e-02
8.27528       	1.483046e-03	1.175274e-03	2.329817e-02
8.27556       	1.483232e-03	1.175354e-03	2.352360e-02
8.27583       	1.483397e-03	1.175434e-03	2.304444e-02
8.27611       	1.483562e-03	1.175486e-03	2.306490e-02
8.27639       	1.483686e-03	1.175502e-03	2.321503e-02
8.27667       	1.483791e-03	1.175438e-03	2.308672e-02
8.27694       	1.483858e-03	1.175414e-03	2.327258e-02
8.27722       	1.483899e-03	1.175495e-03	2.312113e-02
8.2775        	1.483989e-03	1.175557e-03	2.290168e-02
8.27778       	1.484086e-03	1.175588e-03	2.287420e-02
8.27806       	1.484229e-03	1.175658e-03	2.295774e-02
8.27833       	1.484352e-03	1.175731e-03	2.280310e-02
8.27861       	1.484483e-03	1.175807e-03	2.304723e-02
8.27889       	1.484593e-03	1.175815e-03	2.321243e-02
8.27917       	1.484728e-03	1.175839e-03	2.320960e-02
8.27944       	1.484869e-03	1.175851e-03	2.292707e-02
8.27972       	1.484992e-03	1.175898e-03	2.304943e-02
8.28          	1.485145e-03	1.175974e-03	2.300118e-02
8.2803        	1.620174e-03	1.282862e-03	3.271382e-02
8.28061       	1.620439e-03	1.282865e-03	2.916319e-02
8.28091       	1.620685e-03	1.282956e-03	2.710320e-02
8.28121       	1.620854e-03	1.282997e-03	2.574995e-02
8.28152       	1.621027e-03	1.283106e-03	2.528700e-02
8.28182       	1.621231e-03	1.283308e-03	2.520535e-02
8.28212       	1.621417e-03	1.283438e-03	2.526324e-02
8.28242       	1.621640e-03	1.283525e-03	2.522280e-02
8.28273       	1.621862e-03	1.283638e-03	2.466781e-02
8.28303       	1.622061e-03	1.283693e-03	2.452355e-02
8.28333       	1.622225e-03	1.283814e-03	2.456240e-02
8.28364       	1.622349e-03	1.283900e-03	2.449302e-02
8.28394       	1.622457e-03	1.283884e-03	2.414404e-02
8.28424       	1.622603e-03	1.283883e-03	2.416079e-02
8.28455       	1.622745e-03	1.283913e-03	2.411240e-02
8.28485       	1.622866e-03	1.283912e-03	2.391677e-02
8.28515       	1.623000e-03	1.283888e-03	2.399130e-02
8.28545       	1.623095e-03	1.283913e-03	2.401792e-02
8.28576       	1.623251e-03	1.283926e-03	2.424885e-02
8.28606       	1.623424e-03	1.283918e-03	2.454470e-02
8.28636       	1.623616e-03	1.283904e-03	2.434491e-02
8.28667       	1.623772e-03	1.283850e-03	2.440057e-02
8.28697       	1.623907e-03	1.283833e-03	2.427809e-02
8.28727       	1.624070e-03	1.283847e-03	2.397327e-02
8.28758       	1.624233e-03	1.283925e-03	2.405060e-02
8.28788       	1.624367e-03	1.284030e-03	2.386042e-02
8.28818       	1.624523e-03	1.284117e-03	2.405294e-02
8.28848       	1.624720e-03	1.284207e-03	2.410147e-02
8.28879       	1.624952e-03	1.284287e-03	2.446860e-02
8.28909       	1.625178e-03	1.284331e-03	2.458186e-02
8.28939       	1.625425e-03	1.284413e-03	2.449481e-02
8.2897        	1.625705e-03	1.284556e-03	2.393463e-02
8.29          	1.625987e-03	1.284676e-03	2.406925e-02
8.29032       	1.731059e-03	1.367615e-03	2.914555e-02
8.29065       	1.731383e-03	1.367659e-03	2.708584e-02
8.29097       	1.731696e-03	1.367831e-03	2.615579e-02
8.2913        	1.796068e-03	1.418670e-03	2.906545e-02
8.29164       	1.796258e-03	1.418746e-03	2.766470e-02
8.29197       	1.796406e-03	1.418791e-03	2.687673e-02
8.29231       	1.796563e-03	1.418941e-03	2.653045e-02
8.29264       	1.796696e-03	1.418991e-03	2.641247e-02
8.29297       	1.796813e-03	1.419024e-03	2.678765e-02
8.29331       	1.796995e-03	1.419113e-03	2.650608e-02
8.29364       	1.797178e-03	1.419201e-03	2.617573e-02
8.29398       	1.797362e-03	1.419283e-03	2.614062e-02
8.29431       	1.797576e-03	1.419423e-03	2.626621e-02
8.29465       	1.797851e-03	1.419685e-03	2.647084e-02
8.29498       	1.798123e-03	1.419935e-03	2.615947e-02
8.29532       	1.798378e-03	1.420162e-03	2.619706e-02
8.29565       	1.798638e-03	1.420321e-03	2.639024e-02
8.29599       	1.798885e-03	1.420532e-03	2.616875e-02
8.29632       	1.799184e-03	1.420770e-03	2.622240e-02
8.29665       	1.799506e-03	1.420999e-03	2.589380e-02
8.29699       	1.799775e-03	1.421136e-03	2.587339e-02
8.29732       	1.800020e-03	1.421286e-03	2.597165e-02
8.29766       	1.800302e-03	1.421501e-03	2.567519e-02
8.29799       	1.800593e-03	1.421812e-03	2.583133e-02
8.29833       	1.800876e-03	1.422087e-03	2.577500e-02
8.29866       	1.801072e-03	1.422310e-03	2.591784e-02
8.299         	1.801279e-03	1.422562e-03	2.594537e-02
8.29933       	1.801500e-03	1.422805e-03	2.575490e-02
8.29967       	1.801714e-03	1.423013e-03	2.622574e-02
8.3           	1.801892e-03	1.423221e-03	2.629300e-02
8.30036       	1.923810e-03	1.519628e-03	3.134389e-02
8.30071       	1.924037e-03	1.519754e-03	2.958937e-02
8.30107       	1.924280e-03	1.519831e-03	2.848492e-02
8.30143       	1.924553e-03	1.520022e-03	2.841645e-02
8.3018        	2.008444e-03	1.586304e-03	3.116416e-02
8.30217       	2.008776e-03	1.586537e-03	2.985359e-02
8.30255       	2.009086e-03	1.586829e-03	2.948090e-02
8.30292       	2.009350e-03	1.587174e-03	2.913366e-02
8.30329       	2.009630e-03	1.587478e-03	2.905894e-02
8.30366       	2.009916e-03	1.587859e-03	2.874600e-02
8.30404       	2.010156e-03	1.588295e-03	2.854856e-02
8.30441       	2.010346e-03	1.588682e-03	2.845970e-02
8.30478       	2.010593e-03	1.589033e-03	2.809059e-02
8.30516       	2.010861e-03	1.589425e-03	2.798893e-02
8.30553       	2.011098e-03	1.589740e-03	2.820468e-02
8.3059        	2.011308e-03	1.590038e-03	2.796171e-02
8.30627       	2.011587e-03	1.590307e-03	2.779766e-02
8.30665       	2.011895e-03	1.590649e-03	2.798990e-02
8.30702       	2.012209e-03	1.590883e-03	2.794600e-02
8.30739       	2.012614e-03	1.591137e-03	2.771942e-02
8.30776       	2.012962e-03	1.591286e-03	2.807716e-02
8.30814       	2.013234e-03	1.591488e-03	2.823727e-02
8.30851       	2.013455e-03	1.591831e-03	2.815715e-02
8.30888       	2.013665e-03	1.592250e-03	2.815844e-02
8.30925       	2.013830e-03	1.592585e-03	2.820751e-02
8.30963       	2.014063e-03	1.592942e-03	2.837914e-02
8.31          	2.014312e-03	1.593271e-03	2.858018e-02
8.31037       	2.002171e-03	1.583824e-03	2.889779e-02
8.31074       	2.002392e-03	1.584223e-03	2.848119e-02
8.31111       	2.002544e-03	1.584452e-03	2.856023e-02
8.31148       	2.002746e-03	1.584703e-03	2.857218e-02
8.31185       	2.002980e-03	1.584944e-03	2.837219e-02
8.31222       	2.003144e-03	1.585220e-03	2.861303e-02
8.31259       	2.003323e-03	1.585439e-03	2.882802e-02
8.31296       	2.003601e-03	1.585809e-03	2.873640e-02
8.31333       	2.003840e-03	1.586061e-03	2.859304e-02
8.3137        	2.004071e-03	1.586392e-03	2.917559e-02
8.31407       	2.004248e-03	1.586566e-03	2.891361e-02
8.31444       	2.004551e-03	1.586840e-03	2.879411e-02
8.31481       	2.004699e-03	1.586963e-03	2.851944e-02
8.31519       	2.004807e-03	1.587187e-03	2.876123e-02
8.31556       	2.004888e-03	1.587493e-03	2.842997e-02
8.31593       	2.004979e-03	1.587663e-03	2.855785e-02
8.3163        	2.005076e-03	1.587823e-03	2.838032e-02
8.31667       	2.005157e-03	1.588013e-03	2.882521e-02
8.31704       	2.005292e-03	1.588243e-03	2.855342e-02
8.31741       	2.005478e-03	1.588552e-03	2.848049e-02
8.31778       	2.005633e-03	1.588825e-03	2.833038e-02
8.31815       	2.005793e-03	1.588991e-03	2.848176e-02
8.31852       	2.006028e-03	1.589231e-03	2.845618e-02
8.31889       	2.006258e-03	1.589458e-03	2.851904e-02
8.31926       	2.006479e-03	1.589729e-03	2.864509e-02
8.31963       	2.006712e-03	1.589925e-03	2.857864e-02
8.32          	2.006942e-03	1.590110e-03	2.850395e-02
8.32037       	2.007166e-03	1.590279e-03	2.894687e-02
8.32074       	2.007321e-03	1.590383e-03	2.905023e-02
8.32111       	2.007484e-03	1.590470e-03	2.926209e-02
8.32148       	2.007703e-03	1.590735e-03	2.963431e-02
8.32185       	2.007830e-03	1.590858e-03	2.966555e-02
8.32222       	2.007928e-03	1.591117e-03	2.967330e-02
8.32259       	2.007960e-03	1.591298e-03	2.936616e-02
8.32296       	2.008004e-03	1.591368e-03	2.934761e-02
8.32333       	2.008100e-03	1.591598e-03	2.931729e-02
8.3237        	2.008248e-03	1.591896e-03	2.926637e-02
8.32407       	2.008388e-03	1.592149e-03	2.917019e-02
8.32444       	2.008569e-03	1.592493e-03	2.856670e-02
8.32481       	2.008766e-03	1.592806e-03	2.868950e-02
8.32519       	2.008976e-03	1.593162e-03	2.856057e-02
8.32556       	2.009231e-03	1.593517e-03	2.855590e-02
8.32593       	2.009458e-03	1.593784e-03	2.831797e-02
8.3263        	2.009714e-03	1.594130e-03	2.858514e-02
8.32667       	2.009949e-03	1.594454e-03	2.884162e-02
8.32704       	2.010210e-03	1.594780e-03	2.885457e-02
8.32741       	2.010468e-03	1.595007e-03	2.874280e-02
8.32778       	2.010630e-03	1.595316e-03	2.853224e-02
8.32815       	2.010815e-03	1.595605e-03	2.896259e-02
8.32852       	2.010970e-03	1.595984e-03	2.905799e-02
8.32889       	2.011032e-03	1.596153e-03	2.913557e-02
8.32926       	2.011139e-03	1.596467e-03	2.938779e-02
8.32963       	2.011209e-03	1.596536e-03	2.885342e-02
8.33          	2.011287e-03	1.596633e-03	2.880503e-02
8.33037       	2.011322e-03	1.596780e-03	2.900382e-02
8.33074       	2.011365e-03	1.596941e-03	2.909200e-02
8.33111       	2.011501e-03	1.597172e-03	2.875138e-02
8.33148       	2.011710e-03	1.597477e-03	2.852199e-02
8.33185       	2.011883e-03	1.597716e-03	2.846511e-02
8.33222       	2.012075e-03	1.597914e-03	2.834969e-02
8.33259       	2.012224e-03	1.598041e-03	2.821857e-02
8.33296       	2.012408e-03	1.598217e-03	2.814642e-02
8.33333       	2.012599e-03	1.598355e-03	2.837751e-02
8.3337        	2.012809e-03	1.598513e-03	2.830120e-02
8.33407       	2.012956e-03	1.598649e-03	2.857385e-02
8.33444       	2.013054e-03	1.598767e-03	2.868737e-02
8.33481       	2.013134e-03	1.598850e-03	2.890794e-02
8.33519       	2.013218e-03	1.598968e-03	2.888191e-02
8.33556       	2.013281e-03	1.599056e-03	2.888109e-02
8.33593       	2.013260e-03	1.599089e-03	2.890193e-02
8.3363        	2.013235e-03	1.599180e-03	2.915298e-02
8.33667       	2.013197e-03	1.599228e-03	2.906776e-02
8.33704       	2.013160e-03	1.599297e-03	2.926657e-02
8.33741       	2.013179e-03	1.599371e-03	2.916330e-02
8.33778       	2.013286e-03	1.599550e-03	2.874334e-02
8.33815       	2.013476e-03	1.599826e-03	2.897862e-02
8.33852       	2.013622e-03	1.600067e-03	2.880904e-02
8.33889       	2.013757e-03	1.600228e-03	2.863758e-02
8.33926       	2.013898e-03	1.600344e-03	2.894847e-02
8.33963       	2.013982e-03	1.600419e-03	2.888505e-02
8.34          	2.014131e-03	1.600514e-03	2.882149e-02
8.34037       	2.014271e-03	1.600669e-03	2.914766e-02
8.34074       	2.014350e-03	1.600790e-03	2.896379e-02
8.34111       	2.014398e-03	1.600901e-03	2.929081e-02
8.34148       	2.014480e-03	1.600877e-03	2.924005e-02
8.34185       	2.014526e-03	1.600810e-03	2.957607e-02
8.34222       	2.014532e-03	1.600770e-03	2.980783e-02
8.34259       	2.014604e-03	1.600933e-03	2.994234e-02
8.34296       	2.014630e-03	1.601077e-03	2.982477e-02
8.34333       	2.014604e-03	1.601168e-03	2.995482e-02
8.3437        	2.014522e-03	1.601153e-03	3.005958e-02
8.34407       	2.014452e-03	1.601217e-03	3.014179e-02
8.34444       	2.014364e-03	1.601261e-03	3.031434e-02
8.34481       	2.014277e-03	1.601293e-03	3.006644e-02
8.34519       	2.014301e-03	1.601470e-03	2.953358e-02
8.34556       	2.014342e-03	1.601582e-03	2.954807e-02
8.34593       	2.014360e-03	1.601698e-03	2.955771e-02
8.3463        	2.014277e-03	1.601800e-03	2.956198e-02
8.34667       	2.014329e-03	1.602002e-03	2.899527e-02
8.34704       	2.014364e-03	1.602193e-03	2.919387e-02
8.34741       	2.014356e-03	1.602430e-03	2.903711e-02
8.34778       	2.014305e-03	1.602619e-03	2.917338e-02
8.34815       	2.014338e-03	1.602778e-03	2.926813e-02
8.34852       	2.014370e-03	1.602806e-03	2.949896e-02
8.34889       	2.014361e-03	1.602820e-03	2.971470e-02
8.34926       	2.014270e-03	1.602866e-03	2.954988e-02
8.34963       	2.014299e-03	1.603140e-03	2.946698e-02
8.35          	2.014279e-03	1.603247e-03	2.945032e-02
8.35037       	2.014258e-03	1.603461e-03	2.904061e-02
8.35074       	2.014226e-03	1.603579e-03	2.883244e-02
8.35111       	2.014222e-03	1.603597e-03	2.916529e-02
8.35148       	2.014205e-03	1.603703e-03	2.938470e-02
8.35185       	2.014189e-03	1.603768e-03	2.959949e-02
8.35222       	2.014203e-03	1.603925e-03	2.961201e-02
8.35259       	2.014233e-03	1.603996e-03	2.911931e-02
8.35296       	2.014180e-03	1.604204e-03	2.914236e-02
8.35333       	2.014179e-03	1.604319e-03	2.950986e-02
8.3537        	2.014159e-03	1.604426e-03	2.913683e-02
8.35407       	2.014073e-03	1.604551e-03	2.937640e-02
8.35444       	2.014029e-03	1.604757e-03	2.956038e-02
8.35481       	2.013957e-03	1.604940e-03	2.947632e-02
8.35519       	2.013942e-03	1.605068e-03	2.999758e-02
8.35556       	2.013910e-03	1.605166e-03	3.072822e-02
8.35593       	2.013814e-03	1.605221e-03	3.038464e-02
8.3563        	2.013769e-03	1.605310e-03	3.031951e-02
8.35667       	2.013742e-03	1.605643e-03	2.992298e-02
8.35704       	2.013660e-03	1.606023e-03	2.981462e-02
8.35741       	2.013620e-03	1.606437e-03	3.027433e-02
8.35778       	2.013668e-03	1.606991e-03	2.999355e-02
8.35815       	2.013686e-03	1.607502e-03	3.046919e-02
8.35852       	2.013726e-03	1.608133e-03	3.116347e-02
8.35889       	2.013822e-03	1.608791e-03	3.169147e-02
8.35926       	2.013908e-03	1.609401e-03	3.165250e-02
8.35963       	2.014017e-03	1.610056e-03	3.168300e-02
8.36          	2.014116e-03	1.610616e-03	3.169968e-02
8.36038       	2.091643e-03	1.673044e-03	3.368886e-02
8.36077       	2.091755e-03	1.673379e-03	3.273214e-02
8.36115       	2.091757e-03	1.673727e-03	3.179560e-02
8.36154       	2.091706e-03	1.673947e-03	3.136836e-02
8.36192       	2.091575e-03	1.674180e-03	3.150158e-02
8.36231       	2.091450e-03	1.674386e-03	3.185637e-02
8.36269       	2.091217e-03	1.674368e-03	3.162787e-02
8.36308       	2.090906e-03	1.674366e-03	3.130905e-02
8.36346       	2.090568e-03	1.674356e-03	3.159636e-02
8.36385       	2.090273e-03	1.674270e-03	3.165124e-02
8.36423       	2.089967e-03	1.674104e-03	3.146183e-02
8.36462       	2.089671e-03	1.674008e-03	3.169673e-02
8.365         	2.089415e-03	1.673944e-03	3.153519e-02
8.36538       	2.089107e-03	1.673897e-03	3.186668e-02
8.36577       	2.088782e-03	1.673853e-03	3.195214e-02
8.36615       	2.088458e-03	1.673696e-03	3.188990e-02
8.36654       	2.088113e-03	1.673562e-03	3.145297e-02
8.36692       	2.087837e-03	1.673440e-03	3.148822e-02
8.36731       	2.087636e-03	1.673361e-03	3.133850e-02
8.36769       	2.087404e-03	1.673408e-03	3.064762e-02
8.36808       	2.087154e-03	1.673616e-03	3.011722e-02
8.36846       	2.086992e-03	1.673890e-03	2.993627e-02
8.36885       	2.086781e-03	1.674229e-03	3.011272e-02
8.36923       	2.086601e-03	1.674666e-03	3.040723e-02
8.36962       	2.086364e-03	1.675124e-03	3.022281e-02
8.37          	2.086079e-03	1.675403e-03	3.063307e-02
8.3704        	2.169186e-03	1.742590e-03	3.292052e-02
8.3708        	2.169026e-03	1.742788e-03	3.263662e-02
8.3712        	2.168712e-03	1.742899e-03	3.223905e-02
8.3716        	2.168280e-03	1.743020e-03	3.237703e-02
8.372         	2.167809e-03	1.743169e-03	3.235880e-02
8.3724        	2.167400e-03	1.743337e-03	3.272164e-02
8.3728        	2.166942e-03	1.743542e-03	3.302151e-02
8.3732        	2.166499e-03	1.743702e-03	3.274472e-02
8.3736        	2.166132e-03	1.743737e-03	3.281231e-02
8.374         	2.165822e-03	1.743727e-03	3.280793e-02
8.3744        	2.165582e-03	1.743814e-03	3.290111e-02
8.3748        	2.165346e-03	1.743877e-03	3.219031e-02
8.3752        	2.165080e-03	1.743995e-03	3.201122e-02
8.3756        	2.164838e-03	1.744215e-03	3.194206e-02
8.376         	2.164487e-03	1.744418e-03	3.217988e-02
8.3764        	2.164176e-03	1.744612e-03	3.241522e-02
8.3768        	2.163788e-03	1.744781e-03	3.236434e-02
8.3772        	2.163350e-03	1.745062e-03	3.287937e-02
8.3776        	2.162926e-03	1.745244e-03	3.256988e-02
8.378         	2.162578e-03	1.745440e-03	3.246235e-02
8.3784        	2.162162e-03	1.745724e-03	3.204654e-02
8.3788        	2.161720e-03	1.745953e-03	3.173592e-02
8.3792        	2.161291e-03	1.746222e-03	3.163562e-02
8.3796        	2.160855e-03	1.746472e-03	3.168168e-02
8.38          	2.160426e-03	1.746714e-03	3.132360e-02
8.38042       	2.249988e-03	1.819499e-03	3.320851e-02
8.38083       	2.249701e-03	1.819551e-03	3.248502e-02
8.38125       	2.249503e-03	1.819664e-03	3.287959e-02
8.38167       	2.249265e-03	1.819858e-03	3.278111e-02
8.38208       	2.248936e-03	1.820118e-03	3.271500e-02
8.3825        	2.248542e-03	1.820126e-03	3.294086e-02
8.38292       	2.248086e-03	1.820190e-03	3.322679e-02
8.38333       	2.247682e-03	1.820284e-03	3.352350e-02
8.38375       	2.247164e-03	1.820332e-03	3.350704e-02
8.38417       	2.246526e-03	1.820384e-03	3.333218e-02
8.38458       	2.245910e-03	1.820495e-03	3.375816e-02
8.385         	2.245324e-03	1.820613e-03	3.338636e-02
8.38542       	2.244666e-03	1.820749e-03	3.309439e-02
8.38583       	2.243976e-03	1.820841e-03	3.268246e-02
8.38625       	2.243313e-03	1.820858e-03	3.257400e-02
8.38667       	2.242710e-03	1.820869e-03	3.238181e-02
8.38708       	2.242170e-03	1.820911e-03	3.204828e-02
8.3875        	2.241742e-03	1.820910e-03	3.206323e-02
8.38792       	2.241303e-03	1.820902e-03	3.226871e-02
8.38833       	2.240931e-03	1.821025e-03	3.220168e-02
8.38875       	2.240482e-03	1.820983e-03	3.163067e-02
8.38917       	2.239986e-03	1.820887e-03	3.163423e-02
8.38958       	2.239510e-03	1.820882e-03	3.199970e-02
8.39          	2.239027e-03	1.820986e-03	3.227737e-02
8.39043       	2.335782e-03	1.900007e-03	3.419940e-02
8.39087       	2.335273e-03	1.900048e-03	3.361326e-02
8.3913        	2.334680e-03	1.900020e-03	3.370489e-02
8.39174       	2.334126e-03	1.900019e-03	3.384241e-02
8.39217       	2.333595e-03	1.900210e-03	3.406392e-02
8.39261       	2.332965e-03	1.900362e-03	3.395950e-02
8.39304       	2.332338e-03	1.900401e-03	3.438044e-02
8.39348       	2.331652e-03	1.900454e-03	3.423089e-02
8.39391       	2.331136e-03	1.900572e-03	3.415949e-02
8.39435       	2.330747e-03	1.900662e-03	3.447865e-02
8.39478       	2.330354e-03	1.900912e-03	3.511592e-02
8.39522       	2.329948e-03	1.901106e-03	3.517205e-02
8.39565       	2.329472e-03	1.901222e-03	3.451496e-02
8.39609       	2.329055e-03	1.901330e-03	3.440891e-02
8.39652       	2.328607e-03	1.901358e-03	3.438858e-02
8.39696       	2.328085e-03	1.901368e-03	3.414792e-02
8.39739       	2.327629e-03	1.901390e-03	3.428096e-02
8.39783       	2.327127e-03	1.901440e-03	3.423146e-02
8.39826       	2.326576e-03	1.901412e-03	3.393796e-02
8.3987        	2.326057e-03	1.901517e-03	3.398320e-02
8.39913       	2.325562e-03	1.901510e-03	3.344032e-02
8.39957       	2.324977e-03	1.901444e-03	3.361818e-02
8.4           	2.324374e-03	1.901450e-03	3.403200e-02
8.40043       	2.323751e-03	1.901363e-03	3.388597e-02
8.40087       	2.323292e-03	1.901446e-03	3.405316e-02
8.4013        	2.322862e-03	1.901303e-03	3.359073e-02
8.40174       	2.322323e-03	1.901029e-03	3.397735e-02
8.40217       	2.321823e-03	1.900786e-03	3.384358e-02
8.40261       	2.321353e-03	1.900540e-03	3.339185e-02
8.40304       	2.320875e-03	1.900387e-03	3.327296e-02
8.40348       	2.320380e-03	1.900286e-03	3.357703e-02
8.40391       	2.319892e-03	1.900309e-03	3.346052e-02
8.40435       	2.319363e-03	1.900299e-03	3.355468e-02
8.40478       	2.318867e-03	1.900357e-03	3.368122e-02
8.40522       	2.318371e-03	1.900230e-03	3.338571e-02
8.40565       	2.317916e-03	1.900214e-03	3.344280e-02
8.40609       	2.317428e-03	1.900050e-03	3.315718e-02
8.40652       	2.316925e-03	1.899858e-03	3.315519e-02
8.40696       	2.316333e-03	1.899806e-03	3.366330e-02
8.40739       	2.315767e-03	1.899800e-03	3.353254e-02
8.40783       	2.315271e-03	1.899652e-03	3.357665e-02
8.40826       	2.314765e-03	1.899480e-03	3.335558e-02
8.4087        	2.314337e-03	1.899338e-03	3.354404e-02
8.40913       	2.313895e-03	1.899175e-03	3.265272e-02
8.40957       	2.313454e-03	1.898942e-03	3.265617e-02
